"long","lat","order","piece","id","group"
126.956700114719,37.5135337156086,3,"1","4505","4505.1"
126.872390865446,37.5200671940458,1,"1","4506","4506.1"
126.872240975441,37.5199932068211,2,"1","4506","4506.1"
126.872053661947,37.5199731285571,3,"1","4506","4506.1"
126.887760120034,37.4707400785918,1,"1","4507","4507.1"
126.887807463044,37.4706463008861,2,"1","4507","4507.1"
126.88788451336,37.470615292262,3,"1","4507","4507.1"
126.888042095267,37.4706079861697,4,"1","4507","4507.1"
126.801600853796,37.5766339625874,1,"1","4508","4508.1"
126.801058074271,37.5774306207266,2,"1","4508","4508.1"
126.80095544274,37.5775888411521,3,"1","4508","4508.1"
127.033129168776,37.4728529862763,1,"1","4509","4509.1"
127.033550188191,37.4730994679661,2,"1","4509","4509.1"
127.033739437025,37.4732024907024,3,"1","4509","4509.1"
127.02898495789,37.4683697498641,1,"1","4510","4510.1"
127.029112962893,37.468526460328,2,"1","4510","4510.1"
127.029216679007,37.4686443038916,3,"1","4510","4510.1"
127.02930358769,37.4687459884367,4,"1","4510","4510.1"
127.029726486688,37.463647610349,1,"1","4511","4511.1"
127.029794737137,37.4637400102933,2,"1","4511","4511.1"
127.029842374226,37.4638164571638,3,"1","4511","4511.1"
127.029873158919,37.4638876546916,4,"1","4511","4511.1"
127.029913500708,37.464014916855,5,"1","4511","4511.1"
127.029925527341,37.4641163244089,6,"1","4511","4511.1"
127.02992145611,37.4642647017546,7,"1","4511","4511.1"
127.029898002691,37.4644001252656,8,"1","4511","4511.1"
127.029878485604,37.464506488084,9,"1","4511","4511.1"
127.037580320975,37.4720238796983,1,"1","4512","4512.1"
127.037495694771,37.4726492421689,2,"1","4512","4512.1"
127.037480356833,37.4727565276917,3,"1","4512","4512.1"
127.047332389378,37.4608110128181,1,"1","4513","4513.1"
127.046998686041,37.4610168433527,2,"1","4513","4513.1"
127.046857136348,37.4610966078222,3,"1","4513","4513.1"
127.065580449378,37.5191270140006,1,"1","4514","4514.1"
127.065812019409,37.5186435330726,2,"1","4514","4514.1"
127.065822002783,37.5186199168757,3,"1","4514","4514.1"
127.062884029175,37.5222554649178,1,"1","4515","4515.1"
127.063036793413,37.5220844012741,2,"1","4515","4515.1"
127.063204234588,37.5218634360488,3,"1","4515","4515.1"
127.059501907387,37.5240564391534,1,"1","4516","4516.1"
127.060005483666,37.5238041739236,2,"1","4516","4516.1"
127.060423637841,37.5235982111885,3,"1","4516","4516.1"
127.053131265596,37.5285092218232,1,"1","4517","4517.1"
127.053434391984,37.5283677359823,2,"1","4517","4517.1"
127.053935628227,37.5281223766464,3,"1","4517","4517.1"
126.983239478819,37.5053729013384,1,"1","4518","4518.1"
126.983840157597,37.5054270791964,2,"1","4518","4518.1"
126.984249868037,37.5054943421902,3,"1","4518","4518.1"
126.998848275927,37.5094515624397,1,"1","4519","4519.1"
126.998716798641,37.509731810075,2,"1","4519","4519.1"
126.998331408568,37.5105547221228,3,"1","4519","4519.1"
127.019404431569,37.5255540226001,1,"1","4520","4520.1"
127.019272055861,37.5256371910036,2,"1","4520","4520.1"
127.01852164176,37.5262707400027,3,"1","4520","4520.1"
126.891371178637,37.5353595422092,1,"1","4521","4521.1"
126.891724500685,37.5354192140256,2,"1","4521","4521.1"
126.891959088841,37.5354583237427,3,"1","4521","4521.1"
126.869926401982,37.5253774649981,1,"1","4522","4522.1"
126.869871889576,37.5254047333418,2,"1","4522","4522.1"
126.869835835755,37.5254498802079,3,"1","4522","4522.1"
126.869844641017,37.5255178419749,4,"1","4522","4522.1"
127.058338068647,37.4761697912029,1,"1","4523","4523.1"
127.058322558939,37.4759935987257,2,"1","4523","4523.1"
127.05817569785,37.4759145366266,3,"1","4523","4523.1"
126.896590672921,37.5323584631726,1,"1","4524","4524.1"
126.896482041113,37.5324151591323,2,"1","4524","4524.1"
127.079922354433,37.4823525619212,1,"1","4525","4525.1"
127.080053826323,37.4817574679328,2,"1","4525","4525.1"
127.079639129143,37.4835621006105,1,"1","4526","4526.1"
127.079765250066,37.4829998390713,2,"1","4526","4526.1"
127.081075618045,37.4906842266957,1,"1","4527","4527.1"
127.080949655402,37.4909401611596,2,"1","4527","4527.1"
127.12169195412,37.4813588155569,1,"1","4528","4528.1"
127.122017863933,37.4807365143787,2,"1","4528","4528.1"
127.118831994001,37.4801401586415,1,"1","4529","4529.1"
127.12169195412,37.4813588155569,2,"1","4529","4529.1"
127.106091054858,37.49517564514,1,"1","4530","4530.1"
127.106460549415,37.4952890703344,2,"1","4530","4530.1"
127.106704992342,37.4953616663079,1,"1","4531","4531.1"
127.108198323794,37.4958020040593,2,"1","4531","4531.1"
127.111393648298,37.50026884673,1,"1","4532","4532.1"
127.112487972142,37.4990493426531,2,"1","4532","4532.1"
127.096700209048,37.5023208856005,1,"1","4533","4533.1"
127.096765818188,37.5022765831978,2,"1","4533","4533.1"
127.094568240232,37.4979836793034,1,"1","4534","4534.1"
127.092803855813,37.4985763765986,2,"1","4534","4534.1"
127.122058553759,37.5353319357203,1,"1","4535","4535.1"
127.122037692186,37.5352802022196,2,"1","4535","4535.1"
127.130976209584,37.5548741453256,1,"1","4536","4536.1"
127.129500808815,37.5548825054233,2,"1","4536","4536.1"
127.129420797032,37.5549595332559,3,"1","4536","4536.1"
127.08781033418,37.5577318742266,1,"1","4537","4537.1"
127.087816410899,37.557686935104,2,"1","4537","4537.1"
127.087914341674,37.5585492599404,1,"1","4538","4538.1"
127.087884361874,37.5587438570434,2,"1","4538","4538.1"
127.087602955012,37.5608537582943,1,"1","4539","4539.1"
127.087595548196,37.5608802199462,2,"1","4539","4539.1"
127.088535018676,37.554934959281,1,"1","4540","4540.1"
127.088528934763,37.5549716075537,2,"1","4540","4540.1"
127.07998117639,37.5577888696607,1,"1","4541","4541.1"
127.080002511907,37.5578289911151,2,"1","4541","4541.1"
127.079770347424,37.5579248210737,1,"1","4542","4542.1"
127.07974443166,37.5578780518307,2,"1","4542","4542.1"
127.078677169316,37.5678003699911,1,"1","4543","4543.1"
127.078717638808,37.5678671914178,2,"1","4543","4543.1"
127.077385250929,37.5536340557671,1,"1","4544","4544.1"
127.077371281759,37.5536056201033,2,"1","4544","4544.1"
126.888067001091,37.5475602289215,1,"1","4545","4545.1"
126.88816370699,37.5474602512896,2,"1","4545","4545.1"
126.888169147888,37.5474474125681,3,"1","4545","4545.1"
126.888170190202,37.5474362762632,4,"1","4545","4545.1"
126.888166062314,37.5474195173969,5,"1","4545","4545.1"
126.887884294824,37.5469528546905,6,"1","4545","4545.1"
126.887802969132,37.5468070736875,7,"1","4545","4545.1"
126.887794266392,37.5467964437009,8,"1","4545","4545.1"
126.887781451053,37.5467906178928,9,"1","4545","4545.1"
126.887762862066,37.5467874001185,10,"1","4545","4545.1"
126.887680725185,37.5467704802735,11,"1","4545","4545.1"
126.887671185177,37.5467635689836,12,"1","4545","4545.1"
126.887663305317,37.5467532627529,13,"1","4545","4545.1"
126.887661351091,37.546740453709,14,"1","4545","4545.1"
126.887655423659,37.5467067192398,15,"1","4545","4545.1"
126.887644112886,37.5466625220578,16,"1","4545","4545.1"
126.887634505428,37.546629757957,17,"1","4545","4545.1"
126.887622214394,37.5465964326793,18,"1","4545","4545.1"
126.887592865019,37.54653348823,19,"1","4545","4545.1"
126.887414275848,37.5461912188497,20,"1","4545","4545.1"
126.887299919856,37.5459811282265,21,"1","4545","4545.1"
126.887256471809,37.5458989445807,22,"1","4545","4545.1"
126.887226850839,37.5458382241548,23,"1","4545","4545.1"
126.887203016106,37.5457888180995,24,"1","4545","4545.1"
126.887174200029,37.5457239562956,25,"1","4545","4545.1"
126.887067512556,37.5454489589024,26,"1","4545","4545.1"
126.887045149114,37.5453802542954,27,"1","4545","4545.1"
126.887027255304,37.5453014080336,28,"1","4545","4545.1"
126.88701355773,37.5452353528293,29,"1","4545","4545.1"
126.887005202128,37.5451626732188,30,"1","4545","4545.1"
126.886976370763,37.5449215811661,31,"1","4545","4545.1"
126.886970242783,37.5448370224107,32,"1","4545","4545.1"
126.886967273221,37.544816096086,33,"1","4545","4545.1"
126.886961063402,37.5448043473428,34,"1","4545","4545.1"
126.886945145402,37.5448011475549,35,"1","4545","4545.1"
126.886920885291,37.5448009191272,36,"1","4545","4545.1"
126.886858233121,37.5448059202571,37,"1","4545","4545.1"
126.886846755074,37.5448047961045,38,"1","4545","4545.1"
126.886837937221,37.5447965798983,39,"1","4545","4545.1"
126.886834919996,37.544784861732,40,"1","4545","4545.1"
126.886834321047,37.5447391132196,41,"1","4545","4545.1"
126.88684091038,37.5445191768186,42,"1","4545","4545.1"
126.88684656082,37.5444793998045,43,"1","4545","4545.1"
126.886857580213,37.5444189779535,44,"1","4545","4545.1"
126.886867433186,37.5443800481008,45,"1","4545","4545.1"
126.886908568176,37.5442580100992,46,"1","4545","4545.1"
126.88694396819,37.5441669546413,47,"1","4545","4545.1"
126.886974262752,37.5440998031634,48,"1","4545","4545.1"
126.887014904015,37.5440289671632,49,"1","4545","4545.1"
126.887116496829,37.5438430835915,50,"1","4545","4545.1"
126.884630565648,37.4989447640896,1,"1","4546","4546.1"
126.884726865952,37.4989096131882,2,"1","4546","4546.1"
126.929033337119,37.5433552841191,1,"1","4547","4547.1"
126.928896868596,37.5431506775618,2,"1","4547","4547.1"
126.928882885037,37.543129968873,3,"1","4547","4547.1"
126.928877258878,37.5431216420502,4,"1","4547","4547.1"
126.928869113719,37.5431172119898,5,"1","4547","4547.1"
126.928858228325,37.5431129752836,6,"1","4547","4547.1"
126.928839654626,37.5431106280531,7,"1","4547","4547.1"
126.928823769901,37.5431115741399,8,"1","4547","4547.1"
126.928776851371,37.5431193793559,9,"1","4547","4547.1"
126.928766006446,37.5431197471787,10,"1","4547","4547.1"
126.928759104149,37.543118340639,11,"1","4547","4547.1"
126.928752903324,37.5431150590128,12,"1","4547","4547.1"
126.928747228602,37.5431103033978,13,"1","4547","4547.1"
126.928743235612,37.5431062348649,14,"1","4547","4547.1"
126.928738271354,37.5430992012672,15,"1","4547","4547.1"
126.928499031006,37.54265635081,16,"1","4547","4547.1"
126.928115101431,37.5419770937679,17,"1","4547","4547.1"
126.927829039679,37.5415429631373,18,"1","4547","4547.1"
126.927367717146,37.540845822177,19,"1","4547","4547.1"
126.926008802864,37.5387830076298,20,"1","4547","4547.1"
126.924559804391,37.5365857992953,21,"1","4547","4547.1"
126.922789576178,37.5339159891316,22,"1","4547","4547.1"
126.92189937056,37.5325718093416,23,"1","4547","4547.1"
126.92180677906,37.5324485653491,24,"1","4547","4547.1"
126.869333544607,37.4997365712858,1,"1","4548","4548.1"
126.869067892969,37.4997827676606,2,"1","4548","4548.1"
126.864153874102,37.5260913018722,1,"1","4549","4549.1"
126.864192639379,37.5259560941984,2,"1","4549","4549.1"
126.875055385798,37.5397310432531,1,"1","4550","4550.1"
126.874942529874,37.5397954607919,2,"1","4550","4550.1"
126.946194931551,37.5049730978303,1,"1","4551","4551.1"
126.946104483135,37.5049840155999,2,"1","4551","4551.1"
126.888967381639,37.504660392763,1,"1","4552","4552.1"
126.88902068086,37.5046879515878,2,"1","4552","4552.1"
126.860531986762,37.5528404283431,1,"1","4553","4553.1"
126.860816899181,37.5527113567438,2,"1","4553","4553.1"
127.126912282076,37.5479608993761,1,"1","4554","4554.1"
127.126671538061,37.5480129530354,2,"1","4554","4554.1"
126.938447924132,37.5232155172823,1,"1","4555","4555.1"
126.938124286906,37.5230033348361,2,"1","4555","4555.1"
126.937875289813,37.5228442888329,3,"1","4555","4555.1"
127.015578604069,37.5239869692233,1,"1","4556","4556.1"
127.015216118829,37.5236458069085,2,"1","4556","4556.1"
127.015163457228,37.5236311101876,3,"1","4556","4556.1"
127.015136792329,37.5236327487524,4,"1","4556","4556.1"
127.015110807318,37.5236387409352,5,"1","4556","4556.1"
127.015087558944,37.523648000355,6,"1","4556","4556.1"
127.015069779347,37.5236632483603,7,"1","4556","4556.1"
127.015057479319,37.5236893880549,8,"1","4556","4556.1"
127.015050641774,37.5237068142181,9,"1","4556","4556.1"
127.015050645371,37.523723691795,10,"1","4556","4556.1"
127.015055491818,37.523744510201,11,"1","4556","4556.1"
127.015118161974,37.5238599903464,12,"1","4556","4556.1"
127.015222997743,37.5240067300266,13,"1","4556","4556.1"
127.016084371097,37.5247584490432,14,"1","4556","4556.1"
127.016256918622,37.5249455547936,15,"1","4556","4556.1"
127.070589216319,37.6614657521428,1,"1","4557","4557.1"
127.071080302814,37.661056256641,2,"1","4557","4557.1"
127.071195218185,37.6609611497373,3,"1","4557","4557.1"
127.029626243756,37.6441523953168,1,"1","4558","4558.1"
127.029522302812,37.6440865010912,2,"1","4558","4558.1"
127.029416558727,37.644084018063,3,"1","4558","4558.1"
127.029313963169,37.6440589485617,4,"1","4558","4558.1"
127.089199374851,37.5278685555894,1,"1","4559","4559.1"
127.089371923276,37.5280734814061,2,"1","4559","4559.1"
127.089721912436,37.5283923720104,3,"1","4559","4559.1"
127.089908985811,37.5285569920116,4,"1","4559","4559.1"
127.035429089581,37.5396861931633,1,"1","4560","4560.1"
127.035707852436,37.5397846491423,2,"1","4560","4560.1"
127.035883536796,37.5398138690149,3,"1","4560","4560.1"
127.036188812564,37.5398250655743,4,"1","4560","4560.1"
127.095177987774,37.5199895196007,1,"1","4561","4561.1"
127.094753871994,37.520541223099,2,"1","4561","4561.1"
127.094812101298,37.5206006718835,3,"1","4561","4561.1"
127.094619506085,37.5207910889376,4,"1","4561","4561.1"
127.094601120345,37.5208079440314,5,"1","4561","4561.1"
127.094588267235,37.520824843192,6,"1","4561","4561.1"
127.094361512174,37.521108223166,7,"1","4561","4561.1"
127.094110103998,37.5214397438492,8,"1","4561","4561.1"
127.09404764878,37.5215132220576,9,"1","4561","4561.1"
127.093864553107,37.5217096636701,10,"1","4561","4561.1"
127.093846491123,37.521728395649,11,"1","4561","4561.1"
127.093832753979,37.5217424691397,12,"1","4561","4561.1"
127.093793126252,37.5217938177306,13,"1","4561","4561.1"
127.093396414613,37.5223125727671,14,"1","4561","4561.1"
127.092680279971,37.5232490440083,15,"1","4561","4561.1"
127.092169565773,37.5239123587684,16,"1","4561","4561.1"
127.091660597159,37.5245710528119,17,"1","4561","4561.1"
127.090500129977,37.5260868322416,18,"1","4561","4561.1"
127.089907205154,37.5268580908283,19,"1","4561","4561.1"
127.089821699412,37.5269670445935,20,"1","4561","4561.1"
127.089793497572,37.527007794674,21,"1","4561","4561.1"
127.089752261857,37.5270626236412,22,"1","4561","4561.1"
127.089599315956,37.527311707969,23,"1","4561","4561.1"
127.08957784734,37.5273392569013,24,"1","4561","4561.1"
127.089264938126,37.5277529621296,25,"1","4561","4561.1"
127.08918367089,37.5278577664228,26,"1","4561","4561.1"
127.089107333736,37.5279549606529,27,"1","4561","4561.1"
126.888067001091,37.5475602289215,1,"1","4562","4562.1"
126.887943336216,37.5474854439981,2,"1","4562","4562.1"
126.887898391697,37.5474653801232,3,"1","4562","4562.1"
126.887831614338,37.5474385632392,4,"1","4562","4562.1"
126.887333717277,37.5472517560638,5,"1","4562","4562.1"
126.886625630668,37.5469876152862,6,"1","4562","4562.1"
126.886438630139,37.5469213694257,7,"1","4562","4562.1"
126.88635361183,37.5468933681345,8,"1","4562","4562.1"
126.886275979653,37.546871386905,9,"1","4562","4562.1"
126.886207793055,37.5468605437791,10,"1","4562","4562.1"
126.886132080931,37.5468530308427,11,"1","4562","4562.1"
126.886046721779,37.5468479766528,12,"1","4562","4562.1"
126.885910407939,37.5468580013957,13,"1","4562","4562.1"
126.885844483136,37.5468701962026,14,"1","4562","4562.1"
126.885760972091,37.5468918347904,15,"1","4562","4562.1"
